"","act","act_number","docTitle","index","scene","scene_number","speaker","speaker_stage","spoke","stage","title","type","year"
"327","Anden akt",2,"Barselsstuen Komedie",38,"Scene 6",6,"Arianke",NA,"Hvilken af dem var Anne Kandestøbers, den store eller den lille?",NA,"Barselsstuen",4,"(1724)"
"328","Anden akt",2,"Barselsstuen Komedie",39,"Scene 6",6,"Barselskvinden",NA,"Den som var i quarto, var Ingeborg Blytækkers, og den anden i folio var Anne Kandestøbers.",NA,"Barselsstuen",4,"(1724)"
"329","Anden akt",2,"Barselsstuen Komedie",40,"Scene 6",6,"Arianke",NA,"Ha ha ha! For Guds skyld tal ikke latin mere, madame, det kan ikke siges uden om bøger. Men jeg må tage afsked. Jeg skal have den ære at se hende snart igen.",NA,"Barselsstuen",4,"(1724)"
"330","Anden akt",2,"Barselsstuen Komedie",41,"Scene 6",6,"Barselskvinden",NA,"Vær så god at hilse kæresten.",NA,"Barselsstuen",4,"(1724)"
"331","Anden akt",2,"Barselsstuen Komedie",42,"Scene 6",6,"Corfitz","(kryber frem)",NA,NA,"Barselsstuen",3,"(1724)"
"332","Anden akt",2,"Barselsstuen Komedie",43,"Scene 6",6,"Corfitz",NA,"Hillemænd, jeg er så nær død, såvel af det slette leje jeg har haft, som af barselssnakken.",NA,"Barselsstuen",4,"(1724)"
"333","Anden akt",2,"Barselsstuen Komedie",44,"Scene 6",6,"Barselskvinden",NA,"Synes dig ikke at en stakkels barselskvinde er at ynke?",NA,"Barselsstuen",4,"(1724)"
"334","Anden akt",2,"Barselsstuen Komedie",45,"Scene 6",6,"Corfitz",NA,"Jeg har ikke stunder at ynke hende nu, jeg har nok at bestille med at ynke mig selv, som har ligget så længe under sengen.",NA,"Barselsstuen",4,"(1724)"
"335","Anden akt",2,"Barselsstuen Komedie",46,"Scene 6",6,"Barselskvinden",NA,"Ak, kære mand, nu er I fri. Mig derimod forestår 100 andre slige visitter, så jeg regner den pine jeg kommer endnu til at udstå, aldeles intet imod at føde børn; thi når Dorthe Knapmagers og Øllegård Sværdfegers kommer, så vil min plage ret gå an. Da skulle I få at høre støjen, de snakker gerne på en gang begge, så det kommer an på hvem der har stærkest mål.",NA,"Barselsstuen",4,"(1724)"
"336","Anden akt",2,"Barselsstuen Komedie",47,"Scene 6",6,"Corfitz",NA,"Det er bedst da at jeg smører mine støvler og går min vej i tide.",NA,"Barselsstuen",4,"(1724)"
"337","Anden akt",2,"Barselsstuen Komedie",48,"Scene 6",6,"Barselskvinden",NA,"Jeg skal skikke jer bud når jeg får rolighed. Men banker det ikke? Der har vi min tro friske visitter igen.",NA,"Barselsstuen",4,"(1724)"
"338","Anden akt",2,"Barselsstuen Komedie",49,"Scene 6",6,"Corfitz",NA,"Ak, jeg er om en hals.",NA,"Barselsstuen",4,"(1724)"
"339","Anden akt",2,"Barselsstuen Komedie",50,"Scene 6",6,"Corfitz",NA,NA,"(Kryber under sengen igen)","Barselsstuen",2,"(1724)"
"340","Anden akt",2,"Barselsstuen Komedie",1,"Scene 7",7,NA,NA,NA,"Barselskvinden, Else Skolemesters","Barselsstuen",1,"(1724)"
"341","Anden akt",2,"Barselsstuen Komedie",2,"Scene 7",7,"Else",NA,"Jeg takker skyldigst, madame, for den ære og honneur hun har gjort, bevist og undt mig at lade os vide og tilkendegive hendes forløsning, hvilket er mere end mine meritter kan meritere. Jeg gratulerer og ønsker til lykke af mit hjerte og forsikrer, vidner og kontesterer at det er en af mine største plaisirs, fornøjelser og glæder at se hendes velstands contentement; thi såsom der altid har været et tro, oprigtigt og uforfalsket venskabs, kærligheds og amours bånd der har sammenknyttet, sammenhæftet og forenet vore huse sammen, så bør og må jeg glæde og fornøje mig over madamens glæde og fornøjelse ligesom det var min egen glæde og fornøjelse; thi man siger for et gammelt ordsprog og sprichwort: Går det din ven vel, så går det óg dig.",NA,"Barselsstuen",4,"(1724)"
"342","Anden akt",2,"Barselsstuen Komedie",3,"Scene 7",7,"Else",NA,"Derfor kan jeg med eds bekræftelse sige og vidne at denne hidkommelse her i dag ikke sker af ceremoni (thi jeg er en antipode af al ceremoni), men alene af en oprigtig venskabsdrift og -tilskyndelse; er derfor ikke til vogns agende, men til fods gående og har brugt, som man siger for et gammel ordsprog, apostlenes heste, omendskønt, med permission at sige, gadernes urenhed er så stor at den ikke kan fortælles, afmales og beskrives.",NA,"Barselsstuen",4,"(1724)"
"343","Anden akt",2,"Barselsstuen Komedie",4,"Scene 7",7,"Else",NA,"Jeg har allerede ved mine hemmelige sendebuds og spioners afstedelse og udskikkelse efterforsket og erkyndiget mig om højtærede madames tilstand og sundheds forhold, ej villende besøge hende førend jeg fornam og hørte at hun var i den kondition, stand og vilkår at hun kunne lide visitters og besøgelses modtagelse; thi man siger for et gammelt ordsprog og sprichwort: Alting har sin tid. Min goldamme, med permission at sige, fik i går underretning af madamens kokkepige om Deres sundheds og helsens état og tilstand; thi det går med slige tjenestefolk som det gamle ordsprog lyder ...",NA,"Barselsstuen",4,"(1724)"
"344","Anden akt",2,"Barselsstuen Komedie",5,"Scene 7",7,"Barselskonen","(tørrer sveden af sig)",NA,NA,"Barselsstuen",3,"(1724)"
"345","Anden akt",2,"Barselsstuen Komedie",6,"Scene 7",7,"Barselskonen",NA,"Det banker vist igen. Det er Øllegård Sværdfegers og Dorthe Knapmagers.",NA,"Barselsstuen",4,"(1724)"
"346","Anden akt",2,"Barselsstuen Komedie",7,"Scene 7",7,"Barselskonen","(Sagte)","Nu må der komme så mange urimelige folk som der lyster, thi jeg har alt overgivet mig.",NA,"Barselsstuen",6,"(1724)"
"347","Anden akt",2,"Barselsstuen Komedie",1,"Scene 8",8,NA,NA,NA,"Øllegård, Dorthe, Else, barselkvinden","Barselsstuen",1,"(1724)"
"348","Anden akt",2,"Barselsstuen Komedie",2,"Scene 8",8,"Øllegård",NA,"Ej, madame, til lykke! I parerer min tro som en majbrud. Nej, se engang, søster, hvor pyntet den lille taske ser ud. Om forladelse at jeg skæmter.",NA,"Barselsstuen",4,"(1724)"
"349","Anden akt",2,"Barselsstuen Komedie",3,"Scene 8",8,"Else",NA,"Tjenerinde, madame!",NA,"Barselsstuen",4,"(1724)"
"350","Anden akt",2,"Barselsstuen Komedie",4,"Scene 8",8,"Øllegård",NA,"Ej se, madame, er hun her? Må jeg bede hende om en pris tobak? Hun plejer altid at have noget som godt er.",NA,"Barselsstuen",4,"(1724)"
"351","Anden akt",2,"Barselsstuen Komedie",5,"Scene 8",8,"Else",NA,"Jeg ved min tro ikke. Vil hun behage at prøve det?",NA,"Barselsstuen",4,"(1724)"
"352","Anden akt",2,"Barselsstuen Komedie",6,"Scene 8",8,"Øllegård",NA,"Det er af Baltzers tobak.",NA,"Barselsstuen",4,"(1724)"
"353","Anden akt",2,"Barselsstuen Komedie",7,"Scene 8",8,"Dorthe",NA,"Søster, mig synes det er af Franske Marias, jeg kender nok Københavns tobak.",NA,"Barselsstuen",4,"(1724)"
"354","Anden akt",2,"Barselsstuen Komedie",8,"Scene 8",8,"Øllegård",NA,"Jeg min tro ligeledes. Af hvis tobak er dette, madame?",NA,"Barselsstuen",4,"(1724)"
"355","Anden akt",2,"Barselsstuen Komedie",9,"Scene 8",8,"Else",NA,"Det er af Lovises.",NA,"Barselsstuen",4,"(1724)"
"356","Anden akt",2,"Barselsstuen Komedie",10,"Scene 8",8,"Øllegård",NA,"Vil I nu kuns smage noget af min?",NA,"Barselsstuen",4,"(1724)"
"357","Anden akt",2,"Barselsstuen Komedie",11,"Scene 8",8,"Else",NA,"Det er excellente tobak, mig synes at det er Ascharah.",NA,"Barselsstuen",4,"(1724)"
"358","Anden akt",2,"Barselsstuen Komedie",12,"Scene 8",8,"Dorthe",NA,"Det kommer mig for at være en slags Havanna.",NA,"Barselsstuen",4,"(1724)"
"359","Anden akt",2,"Barselsstuen Komedie",13,"Scene 8",8,"Øllegård",NA,"Jeg skal ikke kunne sige hvilken af delene det er. Det er mig solgt for Spadille.",NA,"Barselsstuen",4,"(1724)"
"360","Anden akt",2,"Barselsstuen Komedie",14,"Scene 8",8,"Else",NA,"Har de gode madamer intet godt nyt?",NA,"Barselsstuen",4,"(1724)"
"361","Anden akt",2,"Barselsstuen Komedie",15,"Scene 8",8,"Øllegård",NA,"Nej, ikke meget godt; men ondt desværre hører man nok. I har vel hørt om den kone som har født et rokkehoved?",NA,"Barselsstuen",4,"(1724)"
"362","Anden akt",2,"Barselsstuen Komedie",16,"Scene 8",8,"Else",NA,"Nej, jeg har min tro ikke.",NA,"Barselsstuen",4,"(1724)"
"363","Anden akt",2,"Barselsstuen Komedie",17,"Scene 8",8,"Dorthe",NA,"Jeg skal fortælle hende det.",NA,"Barselsstuen",4,"(1724)"
"364","Anden akt",2,"Barselsstuen Komedie",18,"Scene 8",8,"Øllegård",NA,"Jeg kan nok fortælle det selv.",NA,"Barselsstuen",4,"(1724)"
"365","Anden akt",2,"Barselsstuen Komedie",19,"Scene 8",8,"",NA,NA,"(De taler begge to på en gang)","Barselsstuen",2,"(1724)"
"366","Anden akt",2,"Barselsstuen Komedie",20,"Scene 8",8,"",NA,"Der er en kone, jeg ved ikke hendes navn, for hvis dør en stakkels tiggerkvinde kom og bad om noget til hendes små børn, men blev afvist med de ord: “På døren, du kæltring! Det var bedre at du i steden for børn havde blevet forløst med en rok som du kunne have spundet på for din føde.”",NA,"Barselsstuen",4,"(1724)"
"367","Anden akt",2,"Barselsstuen Komedie",21,"Scene 8",8,"Else",NA,"I gode madamer, det er nok at én fortæller, thi jeg kan ikke så vel fatte det når I taler begge.",NA,"Barselsstuen",4,"(1724)"
"368","Anden akt",2,"Barselsstuen Komedie",22,"Scene 8",8,"Øllegård",NA,"Jeg skal nok fortælle det, madame.",NA,"Barselsstuen",4,"(1724)"
"369","Anden akt",2,"Barselsstuen Komedie",23,"Scene 8",8,"Dorthe",NA,"Jeg skal fortælle det.",NA,"Barselsstuen",4,"(1724)"
"370","Anden akt",2,"Barselsstuen Komedie",24,"Scene 8",8,"",NA,NA,"(De taler begge igen)","Barselsstuen",2,"(1724)"
"371","Anden akt",2,"Barselsstuen Komedie",25,"Scene 8",8,"",NA,"Hvorpå stodderkonen begyndte at",NA,"Barselsstuen",4,"(1724)"
"372","Anden akt",2,"Barselsstuen Komedie",26,"Scene 8",8,"Øllegård",NA,"Derpå tog den anden kone et kosteskaft.",NA,"Barselsstuen",4,"(1724)"
"373","Anden akt",2,"Barselsstuen Komedie",27,"Scene 8",8,"Dorthe",NA,"Derpå tog den anden kone en manglestok.",NA,"Barselsstuen",4,"(1724)"
"374","Anden akt",2,"Barselsstuen Komedie",28,"Scene 8",8,"Øllegård",NA,"Nej, det var et kosteskaft.",NA,"Barselsstuen",4,"(1724)"
"375","Anden akt",2,"Barselsstuen Komedie",29,"Scene 8",8,"Dorthe",NA,"Det var min tro en manglestok.",NA,"Barselsstuen",4,"(1724)"
"376","Anden akt",2,"Barselsstuen Komedie",30,"Scene 8",8,"Øllegård",NA,"Nej, min tro var det ikke.",NA,"Barselsstuen",4,"(1724)"
"377","Anden akt",2,"Barselsstuen Komedie",31,"Scene 8",8,"Dorthe",NA,"Lad det være et kosteskaft da! I skal altid have ret.",NA,"Barselsstuen",4,"(1724)"
"378","Anden akt",2,"Barselsstuen Komedie",32,"Scene 8",8,"",NA,NA,"(Begge fortæller igen)","Barselsstuen",2,"(1724)"
"379","Anden akt",2,"Barselsstuen Komedie",33,"Scene 8",8,"",NA,"Hvormed hun pryglede den stakkels stodderkvinde på døren. Men hvad skete? En halv time derefter befandt konen i huset sig meget ilde, måtte gå til sengs og lå et halvt samfuldt år indtil hun omsider blev forløst med et rokkehoved.",NA,"Barselsstuen",4,"(1724)"
"380","Anden akt",2,"Barselsstuen Komedie",34,"Scene 8",8,"Øllegård",NA,"Men jeg glemte en ting at fortælle, hvorledes det gik videre med stodderkonen.",NA,"Barselsstuen",4,"(1724)"
"381","Anden akt",2,"Barselsstuen Komedie",35,"Scene 8",8,"Dorthe",NA,"Det er sandt.",NA,"Barselsstuen",4,"(1724)"
"382","Anden akt",2,"Barselsstuen Komedie",36,"Scene 8",8,"",NA,NA,"(De taler begge igen)","Barselsstuen",2,"(1724)"
"383","Anden akt",2,"Barselsstuen Komedie",37,"Scene 8",8,"",NA,"Kokkepigen i huset mødte straks",NA,"Barselsstuen",4,"(1724)"
"384","Anden akt",2,"Barselsstuen Komedie",38,"Scene 8",8,"Øllegård",NA,"Det er underligt jeg må ikke fortælle historien alene.",NA,"Barselsstuen",4,"(1724)"
"385","Anden akt",2,"Barselsstuen Komedie",39,"Scene 8",8,"Dorthe",NA,"Jeg ved historien lige så vel som I.",NA,"Barselsstuen",4,"(1724)"
"386","Anden akt",2,"Barselsstuen Komedie",40,"Scene 8",8,"Øllegård",NA,"Jeg vidste den dog førend I.",NA,"Barselsstuen",4,"(1724)"
"387","Anden akt",2,"Barselsstuen Komedie",41,"Scene 8",8,"Dorthe",NA,"Men jeg har hørt den af en der har tjent i brød med samme kokkepiges søskendebarn.",NA,"Barselsstuen",4,"(1724)"
"388","Anden akt",2,"Barselsstuen Komedie",42,"Scene 8",8,NA,NA,NA,"(Imedens de taler, ligger barselskvinden og holder for ørene)","Barselsstuen",1,"(1724)"
"389","Anden akt",2,"Barselsstuen Komedie",43,"Scene 8",8,"Else",NA,"Men I gode madamer, skal det være vist med det skib man i disse dage har set i månen?",NA,"Barselsstuen",4,"(1724)"
"390","Anden akt",2,"Barselsstuen Komedie",44,"Scene 8",8,"Øllegård",NA,"Javist, det er sandt.",NA,"Barselsstuen",4,"(1724)"
"391","Anden akt",2,"Barselsstuen Komedie",45,"Scene 8",8,"",NA,NA,"(Fortæller begge to)","Barselsstuen",2,"(1724)"
"392","Anden akt",2,"Barselsstuen Komedie",46,"Scene 8",8,"",NA,"Man kunne intet se i førstningen uden en ordinær måne; men når man stirrede noget længe derpå, så man først skibet, siden folkene, derefter",NA,"Barselsstuen",4,"(1724)"
"393","Anden akt",2,"Barselsstuen Komedie",47,"Scene 8",8,"Else",NA,"Men hvad mener og tror man at sådant syns åbenbaring vil tilkendegive, bemærke og betyde?",NA,"Barselsstuen",4,"(1724)"
"394","Anden akt",2,"Barselsstuen Komedie",48,"Scene 8",8,"Øllegård",NA,"Det betyder ufejlbart krig, madame.",NA,"Barselsstuen",4,"(1724)"
"395","Anden akt",2,"Barselsstuen Komedie",49,"Scene 8",8,"Else",NA,"Ja, jeg tror det nok; thi man har derforuden i disse dage set adskillige andre tegn som duer ikke meget, blandt andet en gloende drage over Roskilde.",NA,"Barselsstuen",4,"(1724)"
"396","Anden akt",2,"Barselsstuen Komedie",50,"Scene 8",8,"Dorthe",NA,"Ej, fortæl os det, madame!",NA,"Barselsstuen",4,"(1724)"
"397","Anden akt",2,"Barselsstuen Komedie",51,"Scene 8",8,"Else",NA,"Jeg kan ikke tilbagekalde i min ihukommelse dag og datums erindrelse; men jeg erindrer og kommer i hu at den først kom folk i syne og lod sig se ved de tider som den tykkeste mørkhed hersker og regerer, og man gemenlig kalder midnat. Den er blevet set af en af de folk som må våge når andre sover, og ved deres stemmers basuner giver nattens timer til kende, som man gemenlig kalder vægtere.",NA,"Barselsstuen",4,"(1724)"
"398","Anden akt",2,"Barselsstuen Komedie",52,"Scene 8",8,"Else",NA,"Dragens gloenhed og skin var så stort at den gjorde ungefær omtrent samme virkning på himlens pol som det mindre nattens lys, jeg mener månen, gør når det er i sit kvarters førsthed. Dragen havde, reverenter talt, en svans henved 3 alen lang. Når man observerede, mærkede og gav agt på dens fart og gang, da måtte man forundre sig ikke mindre over fartens hastighed end mådens underlighed at gå på; thi den spillede nu i det subtile element, jeg mener luften, ligesom hine kåde marsvin spiller i Neptuni bolig, jeg mener havet; nu mærkede og observerede man hovedets opvendelse ligesom den ville flyve op til den tredje himmel, nu igen hovedets nedkastelse ligesom den ville præcipitere og styrte sig ned på Guds fodskammel, nemlig Jorden. Adskillige folk i Roskilde spænder alle deres hoveds sener an på at udfinde sådant syns bemærkelse, signifikation og udtydning.",NA,"Barselsstuen",4,"(1724)"
"399","Anden akt",2,"Barselsstuen Komedie",53,"Scene 8",8,"Øllegård",NA,"Det var jo et skrækkeligt syn! Hørte barselskvinden den historie?",NA,"Barselsstuen",4,"(1724)"
"400","Anden akt",2,"Barselsstuen Komedie",54,"Scene 8",8,"Barselskvinden",NA,"Nej, madame, jeg ligger og tænker på hvad jeg skal spise til aften.",NA,"Barselsstuen",4,"(1724)"
"401","Anden akt",2,"Barselsstuen Komedie",55,"Scene 8",8,"Øllegård",NA,"Ej, gav hun ikke agt på den historie? Den er min tro værd at høre. Madamen er så god og fortælle den igen.",NA,"Barselsstuen",4,"(1724)"
"402","Anden akt",2,"Barselsstuen Komedie",56,"Scene 8",8,"Barselskvinden",NA,"Ej, det gøres ikke fornødent at bemøje hende med at repetere sådan lang historie.",NA,"Barselsstuen",4,"(1724)"
"403","Anden akt",2,"Barselsstuen Komedie",57,"Scene 8",8,"Dorthe",NA,"Om madame ikke vil fortælle den, så vil jeg, hvorvel jeg kan ikke love at føre den ud i sådan sirlig stil som hun, der har sådan en lærd mand som David Skolemester.",NA,"Barselsstuen",4,"(1724)"
"404","Anden akt",2,"Barselsstuen Komedie",58,"Scene 8",8,"Barselskvinden",NA,"Jeg vil min tro ikke umage nogen dermed.",NA,"Barselsstuen",4,"(1724)"
"405","Anden akt",2,"Barselsstuen Komedie",59,"Scene 8",8,"Dorthe",NA,"Ingen umage, madame! Historien var sådan ...",NA,"Barselsstuen",4,"(1724)"
"406","Anden akt",2,"Barselsstuen Komedie",60,"Scene 8",8,"Øllegård",NA,"Jeg vil nok fortælle den, søster.",NA,"Barselsstuen",4,"(1724)"
"407","Anden akt",2,"Barselsstuen Komedie",61,"Scene 8",8,NA,NA,NA,"(De fortæller historien begge to, men i en anden stil)","Barselsstuen",1,"(1724)"
"408","Anden akt",2,"Barselsstuen Komedie",62,"Scene 8",8,"Barselskonen","(tørrer imidlertid sveden af sig)",NA,NA,"Barselsstuen",3,"(1724)"
"409","Anden akt",2,"Barselsstuen Komedie",63,"Scene 8",8,"Barselskonen",NA,"Det banker vist på døren. Jeg tror at det er Engelke Hattemagers.",NA,"Barselsstuen",4,"(1724)"
"410","Anden akt",2,"Barselsstuen Komedie",64,"Scene 8",8,"Øllegård",NA,"Er det den pimpernille? Hun sidder i kompagnier ligesom en støtte som har hverken mål eller mæle. Lad os gå, søster. Farvel, madame, hold jer bravt frisk!",NA,"Barselsstuen",4,"(1724)"
"411","Anden akt",2,"Barselsstuen Komedie",65,"Scene 8",8,"Dorthe",NA,"Farvel! Du skal få skam på din nakke dersom du vover dig for tidligt op. Lad mig føle din puls før jeg går. Ja, hun slår vel nok på det lille spøgelse. Adjøs.",NA,"Barselsstuen",4,"(1724)"
"412","Anden akt",2,"Barselsstuen Komedie",66,"Scene 8",8,"Else",NA,"Jeg må også afbryde og tage afsked og ønsker af mit inderste hjertes reces og grund min højtærede og højtestimerede madame en snar og hastig opkomst, restitution og forbedring, i lige måde at den kære livets frugt som himlens godhed har velsignet hende med, den lille dejlige første plante som er sat i hendes urtegård, må opvokse og fremspire de kære forældre til glæde, contentement og fornøjelse.",NA,"Barselsstuen",4,"(1724)"
"413","Anden akt",2,"Barselsstuen Komedie",1,"Scene 9",9,NA,NA,NA,"Engelke Hattemagers, barselskvinden","Barselsstuen",1,"(1724)"
"414","Anden akt",2,"Barselsstuen Komedie",2,"Scene 9",9,NA,NA,NA,"(Hun kommer ind og gør en kompliment)","Barselsstuen",1,"(1724)"
"415","Anden akt",2,"Barselsstuen Komedie",3,"Scene 9",9,"Barselskvinden",NA,"Vær så god at sætte sig ned, madame.",NA,"Barselsstuen",4,"(1724)"
"416","Anden akt",2,"Barselsstuen Komedie",4,"Scene 9",9,NA,NA,NA,"(Hun gør komplimenten igen)","Barselsstuen",1,"(1724)"
"417","Anden akt",2,"Barselsstuen Komedie",5,"Scene 9",9,"Barselskvinden",NA,"Ak, jeg beder dog hun sætter sig ned.",NA,"Barselsstuen",4,"(1724)"
"418","Anden akt",2,"Barselsstuen Komedie",6,"Scene 9",9,NA,NA,NA,"(Hun gør atter kompliment)","Barselsstuen",1,"(1724)"
"419","Anden akt",2,"Barselsstuen Komedie",7,"Scene 9",9,"Barselskvinden",NA,"Ak, madame, hvortil tjener dog den ceremoni?",NA,"Barselsstuen",4,"(1724)"
"420","Anden akt",2,"Barselsstuen Komedie",8,"Scene 9",9,NA,NA,NA,"(Hun gør igen kompliment)","Barselsstuen",1,"(1724)"
"421","Anden akt",2,"Barselsstuen Komedie",9,"Scene 9",9,"Barselskvinden",NA,"Madame, jeg kan umuligt tåle at hun står længere. Vil hun at jeg skal stå op af min seng for at nøde hende?",NA,"Barselsstuen",4,"(1724)"
"422","Anden akt",2,"Barselsstuen Komedie",10,"Scene 9",9,NA,NA,NA,"(Hun gør kompliment igen og sætter sig, men taler i et halvt kvarter ikke et ord. Endelig rejser hun sig op og gør en kompliment til afsked)","Barselsstuen",1,"(1724)"
"423","Anden akt",2,"Barselsstuen Komedie",11,"Scene 9",9,"Barselskvinden",NA,"Adieu, madame! Tak for hendes angeneme kompagni.",NA,"Barselsstuen",4,"(1724)"
"424","Anden akt",2,"Barselsstuen Komedie",1,"Scene 10",10,NA,NA,NA,"Stine Isenkræmmers, barselskvinden","Barselsstuen",1,"(1724)"
"425","Anden akt",2,"Barselsstuen Komedie",2,"Scene 10",10,"Stine",NA,"Votre servante, madame, je vous gratule! Er det en søn eller datter?",NA,"Barselsstuen",4,"(1724)"
